,GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birthdate,birthdate_year,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts,birth_date,homeprov,homecntry,OA
1412,1019416,0,H,Winnipeg ICE,28410,8731,Ty Nash,22/5/2003,2003,34,RW,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,22/5/2003,AZ,USA,0
1413,1019417,0,H,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,22/5/2003,AZ,USA,0
1414,1019418,0,A,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,4,1,1,2,1,1,1,1,0,4,1,0,1,1,0,1,0,0,0,0,0,0,2,1,0.666666667,0,0,22/5/2003,AZ,USA,0
1415,1019419,0,A,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,0,22/5/2003,AZ,USA,0
1416,1019437,0,H,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,22/5/2003,AZ,USA,0
1417,1019459,0,H,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,22/5/2003,AZ,USA,0
1418,1019460,0,H,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,22/5/2003,AZ,USA,0
1419,1019461,0,A,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,22/5/2003,AZ,USA,0
1420,1019462,0,A,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,22/5/2003,AZ,USA,0
1421,1019467,0,H,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,22/5/2003,AZ,USA,0
1422,1019468,0,H,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,22/5/2003,AZ,USA,0
1423,1019469,0,A,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,22/5/2003,AZ,USA,0
1424,1019470,0,A,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,22/5/2003,AZ,USA,0
1425,1019471,0,A,Winnipeg ICE,28410,8731,Ty Nash,,2003,34,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,22/5/2003,AZ,USA,0
1426,1019416,0,H,Winnipeg ICE,28082,8359,Graham Sward,12/9/2003,2003,44,D,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,12/9/2003,BC,,0
1427,1019417,0,H,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,2,0,1,1,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,12/9/2003,BC,,0
1428,1019418,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,0,12/9/2003,BC,,0
1429,1019419,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,0,12/9/2003,BC,,0
1430,1019437,0,H,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,3,1,1,2,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,1,0.666666667,0,0,12/9/2003,BC,,0
1431,1019438,0,H,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,12/9/2003,BC,,0
1432,1019439,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,1,0,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.333333333,0,0,12/9/2003,BC,,0
1433,1019440,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0,0,12/9/2003,BC,,0
1434,1019441,0,H,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,0,12/9/2003,BC,,0
1435,1019442,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,5,1,2,3,1,1,1,4,0,0,1,0,2,1,0,2,0,0,0,0,0,0,4,0,1.0,0,0,12/9/2003,BC,,0
1436,1019459,0,H,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,12/9/2003,BC,,0
1437,1019460,0,H,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,0,0,1,1,1,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1.0,0,0,12/9/2003,BC,,0
1438,1019461,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,12/9/2003,BC,,0
1439,1019462,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,3,0,1,1,1,1,1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.5,0,0,12/9/2003,BC,,0
1440,1019467,0,H,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,12/9/2003,BC,,0
1441,1019468,0,H,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,2,0,1,1,1,1,1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0.333333333,0,0,12/9/2003,BC,,0
1442,1019469,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,3,0,0,0,0,0,0,-3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,12/9/2003,BC,,0
1443,1019470,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,3,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.5,0,0,12/9/2003,BC,,0
1444,1019471,0,A,Winnipeg ICE,28082,8359,Graham Sward,,2003,44,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,12/9/2003,BC,,0
1445,1019416,0,H,Winnipeg ICE,28155,8433,Karter Prosofsky,20/9/2003,2003,55,D,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,20/9/2003,SK,,0
1446,1019417,0,H,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,20/9/2003,SK,,0
1447,1019418,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,1,0,2,2,1,1,1,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,1,0.666666667,0,0,20/9/2003,SK,,0
1448,1019419,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,20/9/2003,SK,,0
1449,1019437,0,H,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0.666666667,0,0,20/9/2003,SK,,0
1450,1019438,0,H,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,2,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.5,0,0,20/9/2003,SK,,0
1451,1019439,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,20/9/2003,SK,,0
1452,1019440,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,20/9/2003,SK,,0
1453,1019441,0,H,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,4,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,20/9/2003,SK,,0
1454,1019442,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,3,0,1,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1.0,0,0,20/9/2003,SK,,0
1455,1019459,0,H,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,20/9/2003,SK,,0
1456,1019460,0,H,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,20/9/2003,SK,,0
1457,1019461,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,20/9/2003,SK,,0
1458,1019462,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,20/9/2003,SK,,0
1459,1019467,0,H,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,20/9/2003,SK,,0
1460,1019468,0,H,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,3,0,1,1,1,1,1,-1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0.333333333,0,0,20/9/2003,SK,,0
1461,1019469,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,20/9/2003,SK,,0
1462,1019470,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,20/9/2003,SK,,0
1463,1019471,0,A,Winnipeg ICE,28155,8433,Karter Prosofsky,,2003,55,D,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.5,0,0,20/9/2003,SK,,0
1464,1019416,0,H,Winnipeg ICE,28250,8561,Matthew Savoie,1/1/2004,2004,93,C,7,3,1,4,4,1,2,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,1,0,1.0,9,19,1/1/2004,AB,,0
1465,1019417,0,H,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,1,1,2,3,2,0,1,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.5,11,17,1/1/2004,AB,,0
1466,1019418,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,8,17,1/1/2004,AB,,0
1467,1019419,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.5,14,25,1/1/2004,AB,,0
1468,1019437,0,H,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,4,1,2,3,1,1,1,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2,0,1.0,11,22,1/1/2004,AB,,0
1469,1019438,0,H,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,2,0,2,2,1,1,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.0,9,27,1/1/2004,AB,,0
1470,1019439,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14,22,1/1/2004,AB,,0
1471,1019440,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,5,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,11,24,1/1/2004,AB,,0
1472,1019441,0,H,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,2,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,12,26,1/1/2004,AB,,0
1473,1019442,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,3,0,2,2,2,2,2,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,1.0,5,20,1/1/2004,AB,,0
1474,1019459,0,H,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,3,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,9,21,1/1/2004,AB,,0
1475,1019460,0,H,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,1,1,2,3,1,0,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,1.0,10,14,1/1/2004,AB,,0
1476,1019461,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,1,1,2,3,2,1,1,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.5,14,22,1/1/2004,AB,,0
1477,1019462,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,4,0,2,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1.0,5,13,1/1/2004,AB,,0
1478,1019467,0,H,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,4,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9,19,1/1/2004,AB,,0
1479,1019468,0,H,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,5,0,1,1,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0.333333333,14,21,1/1/2004,AB,,0
1480,1019469,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,4,0,1,1,1,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,4,15,1/1/2004,AB,,0
1481,1019470,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,4,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,11,18,1/1/2004,AB,,0
1482,1019471,0,A,Winnipeg ICE,28250,8561,Matthew Savoie,,2004,93,C,5,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10,22,1/1/2004,AB,,0
1483,1019416,0,H,Winnipeg ICE,27942,8155,Connor McClennon,25/6/2002,2002,94,RW,5,0,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1.0,0,1,25/6/2002,AB,,0
1484,1019417,0,H,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,3,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,0,1,25/6/2002,AB,,0
1485,1019418,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,2,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0,0,25/6/2002,AB,,0
1486,1019419,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.5,0,0,25/6/2002,AB,,0
1487,1019437,0,H,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,5,1,1,2,2,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1.0,0,0,25/6/2002,AB,,0
1488,1019438,0,H,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,5,1,0,1,1,1,1,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,0,25/6/2002,AB,,0
1489,1019439,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,2,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,25/6/2002,AB,,0
1490,1019440,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.5,0,0,25/6/2002,AB,,0
1491,1019441,0,H,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,25/6/2002,AB,,0
1492,1019442,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,4,2,0,2,2,2,2,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,1.0,0,0,25/6/2002,AB,,0
1493,1019459,0,H,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,25/6/2002,AB,,0
1494,1019460,0,H,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,7,3,1,4,4,3,3,4,0,0,2,1,0,2,1,0,1,0,0,0,0,0,3,0,1.0,0,0,25/6/2002,AB,,0
1495,1019461,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.5,0,1,25/6/2002,AB,,0
1496,1019462,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,9,2,0,2,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1.0,0,0,25/6/2002,AB,,0
1497,1019467,0,H,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,5,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,25/6/2002,AB,,0
1498,1019468,0,H,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,5,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.4,0,0,25/6/2002,AB,,0
1499,1019469,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,2,0,0,0,0,0,0,-2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,25/6/2002,AB,,0
1500,1019470,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,1,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,25/6/2002,AB,,0
1501,1019471,0,A,Winnipeg ICE,27942,8155,Connor McClennon,,2002,94,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,25/6/2002,AB,,0
1502,1019416,0,A,Medicine Hat Tigers,28790,9182,Reid Andresen,29/4/2005,2005,2,D,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,29/4/2005,SK,,0
1503,1019417,0,A,Medicine Hat Tigers,28790,9182,Reid Andresen,,2005,2,D,1,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,29/4/2005,SK,,0
1504,1019418,0,H,Medicine Hat Tigers,28790,9182,Reid Andresen,,2005,2,D,4,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,29/4/2005,SK,,0
1505,1019419,0,H,Medicine Hat Tigers,28790,9182,Reid Andresen,,2005,2,D,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,29/4/2005,SK,,0
1506,1019416,0,A,Medicine Hat Tigers,28182,8460,Rhett Parsons,10/8/2003,2003,3,D,2,1,0,1,1,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,0,10/8/2003,AB,,0
1507,1019417,0,A,Medicine Hat Tigers,28182,8460,Rhett Parsons,,2003,3,D,1,0,1,1,0,0,0,1,0,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,10/8/2003,AB,,0
1508,1019419,0,H,Medicine Hat Tigers,28182,8460,Rhett Parsons,,2003,3,D,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,10/8/2003,AB,,0
1509,1019416,0,A,Medicine Hat Tigers,28431,8752,Oasiz Wiesblatt,8/4/2004,2004,7,C,4,0,2,2,2,0,1,-1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,8,14,8/4/2004,AB,,0
1510,1019417,0,A,Medicine Hat Tigers,28431,8752,Oasiz Wiesblatt,,2004,7,C,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,8,19,8/4/2004,AB,,0
1511,1019418,0,H,Medicine Hat Tigers,28431,8752,Oasiz Wiesblatt,,2004,7,C,1,0,0,0,0,0,0,-2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,9,17,8/4/2004,AB,,0
1512,1019419,0,H,Medicine Hat Tigers,28431,8752,Oasiz Wiesblatt,,2004,7,C,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,8/4/2004,AB,,0
1513,1019416,0,A,Medicine Hat Tigers,28394,8715,Tyler MacKenzie,6/6/2004,2004,11,LW,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,7,15,6/6/2004,AB,,0
1514,1019417,0,A,Medicine Hat Tigers,28394,8715,Tyler MacKenzie,,2004,11,LW,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,14,6/6/2004,AB,,0
1515,1019418,0,H,Medicine Hat Tigers,28394,8715,Tyler MacKenzie,,2004,11,LW,2,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,10,19,6/6/2004,AB,,0
1516,1019419,0,H,Medicine Hat Tigers,28394,8715,Tyler MacKenzie,,2004,11,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,24,6/6/2004,AB,,0
1517,1019416,0,A,Medicine Hat Tigers,28181,8459,Dru Krebs,16/2/2003,2003,15,D,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2003,AB,,0
1518,1019417,0,A,Medicine Hat Tigers,28181,8459,Dru Krebs,,2003,15,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,16/2/2003,AB,,0
1519,1019418,0,H,Medicine Hat Tigers,28181,8459,Dru Krebs,,2003,15,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.333333333,0,0,16/2/2003,AB,,0
1520,1019419,0,H,Medicine Hat Tigers,28181,8459,Dru Krebs,,2003,15,D,6,1,1,2,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0.5,0,0,16/2/2003,AB,,0
1521,1019416,0,A,Medicine Hat Tigers,28952,9395,Hunter St. Martin,13/6/2005,2005,16,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,13/6/2005,AB,,0
1522,1019417,0,A,Medicine Hat Tigers,28952,9395,Hunter St. Martin,,2005,16,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,13/6/2005,AB,,0
1523,1019418,0,H,Medicine Hat Tigers,28952,9395,Hunter St. Martin,,2005,16,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,13/6/2005,AB,,0
1524,1019419,0,H,Medicine Hat Tigers,28952,9395,Hunter St. Martin,,2005,16,C,2,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,1,13/6/2005,AB,,0
1525,1019416,0,A,Medicine Hat Tigers,28392,8713,Brayden Boehm,15/1/2004,2004,17,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,15/1/2004,BC,,0
1526,1019417,0,A,Medicine Hat Tigers,28392,8713,Brayden Boehm,,2004,17,RW,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,15/1/2004,BC,,0
1527,1019418,0,H,Medicine Hat Tigers,28392,8713,Brayden Boehm,,2004,17,RW,0,0,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,15/1/2004,BC,,0
1528,1019419,0,H,Medicine Hat Tigers,28392,8713,Brayden Boehm,,2004,17,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15/1/2004,BC,,0
1529,1019416,0,A,Medicine Hat Tigers,28820,9221,Shane Smith,14/1/2005,2005,19,LW,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,4,14/1/2005,AB,,0
1530,1019417,0,A,Medicine Hat Tigers,28820,9221,Shane Smith,,2005,19,LW,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,3,14/1/2005,AB,,0
